Muestra,TipoDI,Garantia,EstadoActual,Cobertura,Producto,Intermediario,ValorDesembolso,SaldoCredito,SaldoGarantizado,Incumplimiento,FechaAnulacion,Reactivacion,Ciudad,%Comision,TotalComision
Requisitos Basicos,Demanda,8100776,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,990650,792520,Diferencia en fecha y monto de desembolso,44776,NO,VILLAVICENCIO,3.85,45815
Requisitos Basicos,Demanda,8100782,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1920876,1536701,Diferencia en fecha y monto de desembolso,44776,NO,VILLAVICENCIO,3.85,91630
Requisitos Basicos,Demanda,8100823,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2300000,2114519,1691615,Diferencia en fecha y monto de desembolso,44776,NO,GRANADA-50,3.85,105375
Requisitos Basicos,Demanda,8100662,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,3000000,3000000,2400000,Diferencia en fecha y monto de desembolso,44776,NO,MOMPOS,3.85,137445
Requisitos Basicos,Demanda,8100691,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,932843,746274,Diferencia en fecha y monto de desembolso,44776,NO,ACACIAS,3.85,45815
Requisitos Basicos,Demanda,8171851,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2100000,1993887,1595110,Diferencia en fecha y monto de desembolso,44776,NO,FLORIDABLANCA,3.85,96212
Requisitos Basicos,Demanda,8172068,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,5200000,4923240,3938592,Diferencia en fecha y monto de desembolso,44776,NO,LEBRIJA,3.85,238238
Requisitos Basicos,Demanda,8172071,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,2000000,1588454,953072,Diferencia en fecha y monto de desembolso,44776,NO,EL RETEN,2.22,52836
Requisitos Basicos,Demanda,8172092,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,1000000,800000,Diferencia en fecha y monto de desembolso,44776,NO,PONEDERA,3.85,45815
Requisitos Basicos,Demanda,8172102,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,4000000,4000000,3200000,Diferencia en fecha y monto de desembolso,44776,NO,DUITAMA,3.85,183260
Requisitos Basicos,Demanda,8100878,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,3000000,2736236,2188989,Diferencia en fecha y monto de desembolso,44776,NO,CUBARRAL,3.85,137445
Requisitos Basicos,Demanda,8171742,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,715489,572391,Diferencia en fecha y monto de desembolso,44776,NO,EL BANCO,3.85,45815
Requisitos Basicos,Demanda,8171771,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1500000,1200000,Diferencia en fecha y monto de desembolso,44776,NO,BARRANCABERMEJA,3.85,68723
Requisitos Basicos,Demanda,8171784,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,1040000,1040000,624000,Diferencia en fecha y monto de desembolso,44776,NO,VALLEDUPAR,2.22,27475
Requisitos Basicos,Demanda,8171804,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,932798,746238,Diferencia en fecha y monto de desembolso,44776,NO,SANTA ROSA DEL SUR,3.85,45815
Requisitos Basicos,Demanda,8171825,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,4000000,3160559,2528447,Diferencia en fecha y monto de desembolso,44776,NO,SANTA ROSA DEL SUR,3.85,183260
Requisitos Basicos,Demanda,8172120,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863022,690418,Diferencia en fecha y monto de desembolso,44776,NO,ZONA BANANERA,3.85,45815
Requisitos Basicos,Demanda,8172127,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863105,690484,Diferencia en fecha y monto de desembolso,44776,NO,ZONA BANANERA,3.85,45815
Requisitos Basicos,Demanda,8171838,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2100000,2100000,1680000,Diferencia en fecha y monto de desembolso,44776,NO,SANTA ROSA DEL SUR,3.85,96212
Requisitos Basicos,Demanda,8171841,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1323933,1059146,Diferencia en fecha y monto de desembolso,44776,NO,FLORIDABLANCA,3.85,91630
Requisitos Basicos,Demanda,8172131,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1920876,1536701,Diferencia en fecha y monto de desembolso,44776,NO,TOLU,3.85,91630
Requisitos Basicos,Demanda,8172137,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,932843,746274,Diferencia en fecha y monto de desembolso,44776,NO,TOLU,3.85,45815
Requisitos Basicos,Demanda,8172152,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,790688,632550,Diferencia en fecha y monto de desembolso,44776,NO,SINCELEJO,3.85,45815
Requisitos Basicos,Demanda,8172172,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1793997,1435198,Diferencia en fecha y monto de desembolso,44776,NO,SINCELEJO,3.85,91630
Requisitos Basicos,Demanda,8172176,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1806408,1445126,Diferencia en fecha y monto de desembolso,44776,NO,SINCELEJO,3.85,91630
Requisitos Basicos,Demanda,8172184,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1793997,1435198,Diferencia en fecha y monto de desembolso,44776,NO,TOLU,3.85,91630
Requisitos Basicos,Demanda,8153956,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,1000000,800000,Diferencia en fecha y monto de desembolso,44776,NO,TAMALAMEQUE,3.85,45815
Requisitos Basicos,Demanda,8153960,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,874384,699507,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8153962,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,790688,632550,Diferencia en fecha y monto de desembolso,44776,NO,URUMITA,3.85,45815
Requisitos Basicos,Demanda,8153964,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,752553,602042,Diferencia en fecha y monto de desembolso,44776,NO,MOMPOS,3.85,45815
Requisitos Basicos,Demanda,8153966,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,3000000,2877507,1726504,Diferencia en fecha y monto de desembolso,44776,NO,SOLEDAD,2.22,79254
Requisitos Basicos,Demanda,8172187,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1500000,1200000,Diferencia en fecha y monto de desembolso,44776,NO,SINCELEJO,3.85,68723
Requisitos Basicos,Demanda,8172190,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863022,690418,Diferencia en fecha y monto de desembolso,44776,NO,SINCELEJO,3.85,45815
Requisitos Basicos,Demanda,8172247,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1793997,1435198,Diferencia en fecha y monto de desembolso,44776,NO,SOGAMOSO,3.85,91630
Requisitos Basicos,Demanda,8172249,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1500000,1200000,Diferencia en fecha y monto de desembolso,44776,NO,SOGAMOSO,3.85,68723
Requisitos Basicos,Demanda,8172276,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863022,690418,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8172345,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1684788,1347830,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,91630
Requisitos Basicos,Demanda,8171911,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,2000000,1600000,Diferencia en fecha y monto de desembolso,44776,NO,PIEDECUESTA,3.85,91630
Requisitos Basicos,Demanda,8171921,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2500000,2157763,1726210,Diferencia en fecha y monto de desembolso,44776,NO,PIEDECUESTA,3.85,114538
Requisitos Basicos,Demanda,8171931,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1397781,1118225,Diferencia en fecha y monto de desembolso,44776,NO,GIRON,3.85,68723
Requisitos Basicos,Demanda,8171933,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1200000,1200000,960000,Diferencia en fecha y monto de desembolso,44776,NO,GIRON,3.85,54978
Requisitos Basicos,Demanda,8172358,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,1000000,800000,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8172362,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863105,690484,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8172369,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1793997,1435198,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,91630
Requisitos Basicos,Demanda,8172375,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1500000,1200000,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,68723
Requisitos Basicos,Demanda,8172392,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2200000,1973397,1578718,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,100793
Requisitos Basicos,Demanda,8172394,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1294658,1035726,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,68723
Requisitos Basicos,Demanda,8172396,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1685022,1348018,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,91630
Requisitos Basicos,Demanda,8172416,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1060000,988813,791050,Diferencia en fecha y monto de desembolso,44776,NO,PUERTO BOYACA,3.85,48564
Requisitos Basicos,Demanda,8172426,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,4000000,3787108,3029686,Diferencia en fecha y monto de desembolso,44776,NO,PUERTO BOYACA,3.85,183260
Requisitos Basicos,Demanda,8172432,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1180066,944053,Diferencia en fecha y monto de desembolso,44776,NO,PUERTO BOYACA,3.85,68723
Requisitos Basicos,Demanda,8172440,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1500000,1200000,Diferencia en fecha y monto de desembolso,44776,NO,BUCARAMANGA,3.85,68723
Requisitos Basicos,Demanda,8172447,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1620775,1296620,Diferencia en fecha y monto de desembolso,44776,NO,BUCARAMANGA,3.85,91630
Requisitos Basicos,Demanda,8172287,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,790688,632550,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8172291,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1400000,1001489,801191,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,64141
Requisitos Basicos,Demanda,8172293,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,1000000,800000,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8172299,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,790573,632458,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8172301,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1100000,757519,606015,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,50397
Requisitos Basicos,Demanda,8172679,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,3600000,3309682,2647746,Diferencia en fecha y monto de desembolso,44776,NO,VILLAVICENCIO,3.85,164934
Requisitos Basicos,Demanda,8172686,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,3000000,2881314,2305051,Diferencia en fecha y monto de desembolso,44776,NO,VILLAVICENCIO,3.85,137445
Requisitos Basicos,Demanda,8172688,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1040000,897629,718103,Diferencia en fecha y monto de desembolso,44776,NO,VILLAVICENCIO,3.85,47648
Requisitos Basicos,Demanda,8172725,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1100000,1100000,880000,Diferencia en fecha y monto de desembolso,44776,NO,VILLAVICENCIO,3.85,50397
Requisitos Basicos,Demanda,8172764,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1865596,1492477,Diferencia en fecha y monto de desembolso,44776,NO,BOGOTA,3.85,91630
Requisitos Basicos,Demanda,8172773,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,1000000,800000,Diferencia en fecha y monto de desembolso,44776,NO,MONTERIA,3.85,45815
Requisitos Basicos,Demanda,8172822,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1200000,1035726,828581,Diferencia en fecha y monto de desembolso,44776,NO,CARTAGENA DE INDIAS,3.85,54978
Requisitos Basicos,Demanda,8172457,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1834771,1467817,Diferencia en fecha y monto de desembolso,44776,NO,BUCARAMANGA,3.85,91630
Requisitos Basicos,Demanda,8172644,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2060000,1978502,1582802,Diferencia en fecha y monto de desembolso,44776,NO,RESTREPO-50,3.85,94379
Requisitos Basicos,Demanda,8172645,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,3070000,2691456,2153165,Diferencia en fecha y monto de desembolso,44776,NO,VILLAVICENCIO,3.85,140652
Requisitos Basicos,Demanda,8172528,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1100000,869631,695705,Diferencia en fecha y monto de desembolso,44776,NO,CONCORDIA,3.85,50397
Requisitos Basicos,Demanda,8172564,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863105,690484,Diferencia en fecha y monto de desembolso,44776,NO,SAN BENITO ABAD,3.85,45815
Mora temprana,Demanda,8074966,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,BANCO MUNDO MUJER SA,1500000,1500000,900000,Incumplimiento en tamaño del deudor,44806,NO,SOACHA,2.22,39627
Mora temprana,Demanda,8081216,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,BANCO MUNDO MUJER SA,1200000,1200000,720000,Incumplimiento en tamaño del deudor,44806,NO,SOLEDAD,2.22,31702
Mora temprana,Demanda,8083116,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,BANCO MUNDO MUJER SA,1500000,1500000,900000,Incumplimiento en tamaño del deudor,44806,NO,SALAMINA-47,2.3,41055
Mora temprana,Demanda,8085131,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,BANCO MUNDO MUJER SA,4600000,4600000,2760000,Incumplimiento en tamaño del deudor,44806,NO,MALAMBO,2.44,133566
Ajuste SAP rechazos 061 posible incumplimiento tamaño del deudor,Demanda,8189285,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,BANCOLOMBIA,100000000,75000007,60000006,Incumplimiento en tamaño del deudor,44813,NO,No aplica,3.85,4581500
Tamaño del deudor,Demanda,8263971,Anulada,80,EMP223 UNIDOS POR COLOMBIA PEQ EMPRESA AL 80%,BANCOLOMBIA,50000000,38887911,31110329,Incumplimiento en tamaño del deudor,44813,NO,BARRANQUILLA,3.85,2290750
Mora temprana,Demanda,8006964,Anulada,70,EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 70%,BANCOLOMBIA,81310483,81310483,56917338,Incumplimiento en el requisito de altura de mora,44701,NO,BOGOTA,1.97,1906162
15 Muestra,Periodicas,8266781,Anulada,50,EMP001 GARANTÍA EMPRESARIAL MULTIPROPÓSITO,COOMULDESA,45000000,41469776,20734888,Consolidacion de pasivos no permitida,44799,NO,BOGOTA,2.95,1579725
CIIU Y ventas/Tipo de cartera errado,Demanda,6808137,Anulada,80,EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 80%,CREZCAMOS SA,52000000,28257354,22605883,Consolidacion de pasivos no permitida,44813,NO,MONTERIA,1.97,1219036
Requisitos Basicos,Demanda,5371319,Anulada,50,EMP023 MICROCREDITO EMPRESARIAL ,CREZCAMOS SA,10000000,7004059,3502030,Plazo incumplido para el producto,44827,NO,SANTA MARTA,5.3,630700
Requisitos Basicos,Demanda,5238545,Anulada,50,EMP023 MICROCREDITO EMPRESARIAL ,CREZCAMOS SA,10000000,2994157,1497079,Plazo incumplido para el producto,44827,NO,SANTA MARTA,5.3,630700
Requisitos Basicos,Demanda,4904856,Anulada,50,EMP023 MICROCREDITO EMPRESARIAL ,CREZCAMOS SA,6000000,1985998,992999,Plazo incumplido para el producto,44827,NO,SANTA MARTA,2.4,145656
Requisitos Basicos,Demanda,6309665,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,15000000,13801153,8280692,Plazo incumplido para el producto,44827,NO,OCAÑA,2.22,396270
Requisitos Basicos,Demanda,6319635,Anulada,80,EMP223 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,13150000,13464376,10771501,Plazo incumplido para el producto,44827,NO,PLATO,2.47,386518
Requisitos Basicos,Demanda,6424749,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,5200000,5370743,3222446,Plazo incumplido para el producto,44827,NO,FUNDACION,2.22,137374
Requisitos Basicos,Demanda,6276962,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,15000000,13753746,8252248,Plazo incumplido para el producto,44827,NO,OCAÑA,2.22,396270
Requisitos Basicos,Demanda,6490067,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,13150000,12797604,8958323,Plazo incumplido para el producto,44827,NO,PLATO,1.97,308275
Requisitos Basicos,Demanda,6491271,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,8500000,7812622,5468835,Plazo incumplido para el producto,44827,NO,AGUACHICA,1.97,199266
Requisitos Basicos,Demanda,6495970,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,14000000,13088859,7853315,Plazo incumplido para el producto,44827,NO,MAGANGUE,2.22,369852
Requisitos Basicos,Demanda,6419206,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,17000000,15245797,10672058,Plazo incumplido para el producto,44827,NO,MAGANGUE,1.97,398531
Requisitos Basicos,Demanda,6566660,Anulada,80,EMP228 UNIDOS POR CUCUTA MICRO AL 80%,CREZCAMOS SA,2400000,2325886,1860709,Plazo incumplido para el producto,44827,NO,CUCUTA,2.7,77112
Requisitos Basicos,Demanda,6688483,Anulada,75,EMP225 UNIDOS POR COLOMBIA MICRO AL 75%,CREZCAMOS SA,10000000,8056766,6042575,Plazo incumplido para el producto,44827,NO,AGUACHICA,14.75,1755250
Requisitos Basicos,Demanda,6718751,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,7200000,7693399,4616039,Plazo incumplido para el producto,44827,NO,AGUACHICA,2.22,190210
Requisitos Basicos,Demanda,6832279,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,10000000,9469109,8522198,Plazo incumplido para el producto,44827,NO,OCAÑA,3.4,404600
Requisitos Basicos,Demanda,7124083,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,3500000,3068784,2761906,Plazo incumplido para el producto,44827,NO,CARTAGENA DE INDIAS,3.4,141610
Requisitos Basicos,Demanda,7280852,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,13600000,11800595,10620536,Plazo incumplido para el producto,44827,NO,OVEJAS,3.4,550256
Requisitos Basicos,Demanda,7116729,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,8000000,7843129,7058816,Plazo incumplido para el producto,44827,NO,SAN CARLOS-23,3.4,323680
Requisitos Basicos,Demanda,7148541,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,2800000,3034115,1820469,Plazo incumplido para el producto,44827,NO,SANTANA,2.22,73970
Requisitos Basicos,Demanda,7169997,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,5000000,5158059,4642253,Plazo incumplido para el producto,44827,NO,CHINU,3.4,202300
Requisitos Basicos,Demanda,7238638,Anulada,75,EMP225 UNIDOS POR COLOMBIA MICRO AL 75%,CREZCAMOS SA,13000000,13525018,10143764,Plazo incumplido para el producto,44827,NO,BECERRIL,14.75,2281825
Requisitos Basicos,Demanda,7302167,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,3800000,3596886,3237197,Plazo incumplido para el producto,44827,NO,COROZAL,3.4,153748
Requisitos Basicos,Demanda,7573948,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,2000000,1792311,1613080,Plazo incumplido para el producto,44827,NO,BOSCONIA,3.4,80920
Requisitos Basicos,Demanda,7679000,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,2000000,2049379,1844441,Plazo incumplido para el producto,44827,NO,CHIMICHAGUA,3.4,80920
Requisitos Basicos,Demanda,7744054,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,5450000,5864566,5278109,Plazo incumplido para el producto,44827,NO,SAN VICENTE DE CHUCURI,3.4,220507
Requisitos Basicos,Demanda,7518743,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,15000000,14337930,12904137,Plazo incumplido para el producto,44827,NO,OCAÑA,3.4,606900
Requisitos Basicos,Demanda,7559022,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,2000000,1774942,1597448,Plazo incumplido para el producto,44827,NO,CAMPO DE LA CRUZ,3.4,80920
Requisitos Basicos,Demanda,7742910,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,1500000,1414518,1273066,Plazo incumplido para el producto,44827,NO,LA PAZ ROBLES,3.4,60690
Requisitos Basicos,Demanda,7405425,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,4000000,4186295,3767666,Plazo incumplido para el producto,44827,NO,PLATO,3.4,161840
Requisitos Basicos,Demanda,7662373,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,9000000,9231810,5539086,Plazo incumplido para el producto,44827,NO,VALLEDUPAR,2.22,237762
15 Muestra,Periodicas,8258521,Anulada,50,EMP001 GARANTÍA EMPRESARIAL MULTIPROPÓSITO,BBVA,100000000,33333336,16666668,Consolidacion de pasivos no permitida,44827,NO,CARTAGENA DE INDIAS,4.15,4938500
16 Muestra,Periodicas,8282015,Anulada,50,EMP023 MICROCREDITO EMPRESARIAL ,BANCO COOPERATIVO COOPCENTRAL,10000000,9594789,4797395,Consolidacion de pasivos no permitida,44827,NO,BOGOTA,4.9,583100
16 Muestra,Periodicas,8277196,Anulada,70,EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 70%,FINAKTIVA,1000000000,865842904,606090033,Incumplimiento en tamaño del deudor,44827,NO,GIRON,3.3,39270000
Requisitos Basicos,Demanda,6196301,Anulada,80,EMP201 UNIDOS POR COLOMBIA PYMES AL 80%,BANCO COOPERATIVO COOPCENTRAL,2243000000,2243000000,1794400000,Consolidacion de pasivos no permitida,44827,NO,No aplica,1.97,52582649
Mora temprana,Demanda,8042277,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,BANCOLOMBIA,20000000,26687493,21349994,Incumplimiento en tamaño del deudor,44827,NO,IBAGUE,3.85,916300
Mora temprana,Demanda,6271348,Cancelada - Mora supera plazo máx.reclam,50,EMP001 GARANTÍA EMPRESARIAL MULTIPROPÓSITO,BANCOLOMBIA,22300000,22300000,11150000,Incumplimiento en tamaño del deudor,44827,NO,MEDELLIN,3.4,902258
CIIU Y Ventas/Tipo de cartera errado,Demanda,6918655,Anulada,80,EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 80%,BANCO AGRARIO,25000000,8333400,6666720,Diferencia en fecha y monto de desembolso,44813,NO,VILLAGARZON,3.9,919275
CIIU Y Ventas/Tipo de cartera errado,Demanda,6918657,Anulada,80,EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 80%,BANCO AGRARIO,80000000,31999701,25599761,Diferencia en fecha y monto de desembolso,44813,NO,LA SIERRA,3.9,2941680
